PRO	NUM	COU	DAY	MON	YEA	H	MN	SEC	TZ	LAT	LON	COD	CITY
W	59	F	17	8	1862	14	34	8	0	48N10	6E28	88	CHARMES
W	60	F	1	7	1926	1	30	0	0	43N18	0W22	64	BIARRITZ
W	61	F	10	9	1897	17	50	40	0	45N47	3E 5	63	BILLOM
W	62	F	4	4	1872	4	42	36	0	43N51	4E21	30	NIMES
W	63	F	9	4	1821	14	50	40	0	48N50	2E20	75	PARIS
W	64	F	7	10	1888	15	51	28	0	48N50	2E 8	78	LE VESINET
W	65	F	24	9	1868	12	40	40	0	45N46	4E50	69	LYON
W	66	F	17	4	1911	7	15	0	0	47N28	0W32	49	ANGERS
W	67	F	26	12	1853	17	2	8	0	47N28	0W32	49	ANGERS
W	68	F	30	10	1908	21	20	40	0	47N35	1E20	41	SELLES-SUR-CHER
W	69	F	10	9	1880	11	50	48	0	49N54	2E18	80	POIX
W	70	F	22	5	1907	11	50	40	0	46N17	1E52	23	AUZANCES
W	71	F	7	3	1920	9	0	0	0	47N28	0W32	49	FORGES
W	72	F	9	1	1908	3	50	40	0	48N50	2E20	75	PARIS
W	73	F	27	10	1911	11	30	0	-1	49N 7	6E11	57	METZ
W	74	F	18	4	1837	18	50	40	0	48N50	2E20	75	PARIS
W	75	F	30	12	1883	2	35	40	0	48N50	2E20	75	PARIS
W	76	F	28	8	1929	0	45	0	0	48N50	2E11	92	NEUILLY
W	77	F	17	6	1880	19	20	32	0	49N34	3E37	02	VERVINS
W	78	F	24	2	1908	9	20	40	0	43N37	3E53	34	SETE
W	79	F	19	3	1932	15	0	0	0	47N40	2W44	56	JOSSELIN
W	80	F	19	3	1866	17	18	0	0	48N 4	0W45	53	LAVAL
W	81	F	5	9	1894	16	50	40	0	44N31	3E30	48	SAINT-CHELY-D'A
W	82	F	20	3	1899	14	50	40	0	48N50	2E11	92	NEUILLY
W	83	F	7	8	1859	7	29	0	0	48N35	7E45	67	STRASBOURG
W	84	F	16	7	1886	6	51	28	0	43N55	2E 8	81	ALBI
W	85	F	13	3	1801	21	55	40	0	49N26	1E 5	76	ROUEN
W	86	F	21	9	1885	13	40	40	0	45N46	4E50	69	LYON
W	87	F	16	9	1915	18	30	0	0	45N39	0E10	16	MAGNAC-S/TOUVRE
W	88	F	2	8	1892	6	50	40	0	48N50	2E 8	78	LE VESINET
W	89	F	20	2	1888	8	50	40	0	48N50	2E20	75	PARIS
W	90	F	25	2	1804	18	35	52	0	47N15	6E 2	25	BESANCON
W	91	F	30	7	1888	1	52	0	0	49N 0	2E 0	95	ENGHIEN-LES-BAINS
W	92	F	4	12	1881	14	10	24	0	44N56	4E54	26	VALENCE
W	93	F	6	9	1900	10	50	40	0	43N51	4E21	30	NIMES
W	94	F	7	9	1866	21	35	52	0	47N15	6E 2	25	BESANCON
W	95	F	10	2	1860	9	38	32	0	43N18	5E22	13	MARSEILLE
W	96	F	7	9	1899	16	50	40	0	43N57	4E50	84	L'ISLE-S/SORGUE
W	97	F	20	6	1876	1	50	40	0	48N50	2E20	75	PARIS
W	98	F	1	8	1902	11	50	40	0	44N50	0W34	33	BORDEAUX
W	99	F	28	3	1877	13	50	28	0	47N 5	2E23	18	BOURGES
W	100	F	25	3	1866	18	39	20	0	48N46	5E10	55	SPINCOURT
W	101	F	18	1	1915	7	0	0	0	49N11	0W22	14	BAYEUX
W	102	F	13	12	1882	5	45	32	0	49N34	3E37	02	ST-QUENTIN
W	103	F	13	5	1922	3	0	0	0	48N42	6E12	54	LUNEVILLE
W	104	F	9	4	1848	11	59	40	0	48N26	0E 5	61	BRIOUZE
W	105	F	7	4	1890	9	50	48	0	49N54	2E18	80	MONTDIDIER
W	106	F	22	9	1907	1	50	40	0	46N18	4E50	71	DEVROUZE
W	107	F	28	9	1909	23	50	40	0	49N34	3E37	02	NOUVION-EN-THIE
W	108	F	8	2	1805	0	30	56	0	43N42	7E16	06	PUGET-THENIERS
W	109	F	6	7	1886	15	40	40	0	45N46	4E50	69	LYON
W	110	F	2	11	1861	10	9	52	0	47N19	5E 2	21	DIJON
W	111	F	11	7	1846	19	35	52	0	47N15	6E 2	25	PERIGUEUX
W	112	F	11	8	1876	6	47	40	0	50N39	3E 5	59	MARQUILLIES
W	113	F	15	8	1823	23	12	36	0	43N51	4E21	30	NIMES
W	114	F	5	5	1884	15	30	56	0	43N42	7E16	06	SAINT-MARTIN-VE
W	115	F	19	12	1883	2	58	40	0	46N35	0E20	86	POITIERS
W	116	F	24	6	1923	2	0	0	0	47N24	0E42	37	TOURS
W	117	F	25	1	1870	5	35	32	0	45N54	6E 7	74	THONON-LES-BAIN
W	118	F	5	3	1923	22	50	0	0	47N35	1E20	41	BLOIS
W	119	F	25	5	1920	22	15	0	0	49N 0	2E 0	95	ENGHIEN-LES-BAINS
W	120	F	29	6	1809	18	40	40	0	45N46	4E50	69	LYON
W	121	F	12	1	1915	15	0	0	0	46N34	3E20	03	SAINT-PONT
W	122	F	24	12	1825	9	44	28	0	43N37	3E53	34	LUNEL
W	123	F	16	11	1888	1	40	40	0	43N57	4E50	84	AVIGNON
W	124	F	5	9	1901	3	50	40	0	43N51	4E21	30	LASALLE
W	125	F	14	9	1868	3	11	0	0	48N31	2W45	22	DINAN
W	126	F	1	6	1870	5	11	0	0	48N31	2W45	22	ST-BRIEUC
W	127	F	24	2	1912	6	30	0	0	46N40	1W25	85	LA ROCHE-S-YON
W	128	F	27	5	1821	17	25	40	0	49N26	1E 5	76	CANY
W	129	F	13	5	1940	22	30	0	0	45N39	0E10	16	JARNAC
W	130	F	27	2	1913	10	0	0	0	45N39	0E10	16	JARNAC
W	131	F	24	1	1922	15	30	0	0	49N26	2E 5	60	COMPIEGNE
W	132	F	20	2	1912	15	0	0	0	43N57	4E50	84	AVIGNON
W	133	F	30	12	1905	16	50	40	0	49N 0	2E 0	95	L'ISLE-ADAM
W	134	F	24	10	1901	1	20	40	0	49N26	2E 5	60	DAX
W	135	F	26	10	1887	12	56	28	0	48N50	2E 8	78	ST-GERMAIN-EN-L
W	136	F	26	3	1852	8	35	0	0	44N 6	6E15	04	MANOSQUE
W	137	F	2	9	1852	10	35	48	0	49N54	2E18	80	AMIENS
W	138	F	4	10	1847	6	52	24	0	47N54	1E54	45	ESCRENNES
W	139!	F	28	7	1845	19	51	16	0	48N50	2E11	92	MONTROUGE
W	140	F	14	4	1867	3	27	12	0	47N24	0E42	37	LA HAYE-DESCART
W	141	F	31	3	1889	9	50	0	0	48N55	2E30	93	VILLEMOMBLE
W	142	F	31	3	1909	21	50	40	0	42N42	2E55	66	PERPIGNAN
W	143	F	22	10	1921	17	0	0	0	43N37	3E53	34	SETE
W	144	F	22	12	1905	21	20	40	0	48N50	2E20	75	PARIS
W	145	F	14	8	1900	9	50	40	0	43N18	5E22	13	MARSEILLE
W	146	F	12	4	1876	2	39	20	0	48N46	5E10	55	BAR-LE-DUC
W	147	F	31	7	1865	3	38	32	0	43N18	5E22	13	AIX-EN-PROVENCE
W	148!	F	19	2	1896	21	50	40	0	48N26	0E 5	61	TINCHEBRAY
W	149	F	21	8	1930	2	0	0	0	43N57	4E50	84	AVIGNON
W	150	F	2	8	1891	18	50	40	0	50N39	3E 5	59	DOUAI
W	151	F	30	4	1925	21	0	0	0	48N 1	0E12	72	LE MANS
W	152	F	21	11	1895	16	50	40	0	43N18	5E22	13	MARSEILLE
W	153	F	28	5	1922	16	0	0	0	48N50	2E11	92	BOIS-COLOMBES
W	154	F	12	9	1803	16	10	56	0	47N40	2W44	56	LORIENT
W	155	F	29	6	1848	7	47	40	0	50N39	3E 5	59	QUESNOY/DEULE
W	156	F	6	5	1851	0	52	24	0	47N54	1E54	45	COURTENAY
W	157	F	18	7	1849	15	34	8	0	43N32	6E28	83	TOULON
W	158	F	30	6	1906	18	50	40	0	49N 7	1W 5	50	SAINTE-CROIX-HA
W	159	F	20	9	1803	9	35	32	0	45N54	6E 7	74	VULBENS
W	160	F	14	3	1905	15	20	40	0	47N13	1W35	44	NANTES
W	161	F	28	9	1909	20	50	40	0	44N21	2E34	12	MILLAU
W	162	F	14	9	1926	2	0	0	0	50N39	3E 5	59	MONS-EN-BAROEUL
W	163	F	1	4	1926	2	0	0	0	43N37	3E53	34	BEZIERS
W	164	F	24	3	1922	12	0	0	0	43N37	1E26	31	TOULOUSE
W	165	F	15	2	1920	21	0	0	0	47N13	1W35	44	SAINTE-REINE-DE
W	166	F	3	3	1913	3	0	0	0	48N57	4E22	51	REIMS
W	167	F	4	11	1918	5	30	0	0	48N47	2E29	94	MAISONS-ALFORT
W	168	F	7	11	1913	2	0	0	-1	44N23	7E49	ALG	MONDOVI
W	169	F	25	11	1857	6	38	32	0	43N18	5E22	13	AIX-EN-PROVENCE
W	170	F	27	6	1881	6	55	16	0	49N 1	1E11	27	VERNEUIL/AVRE
W	171	F	4	3	1826	5	58	40	0	46N35	0E20	86	POITIERS
W	172	F	28	6	1873	22	40	40	0	45N46	4E50	69	SAINTE-FOY-LES-
W	173	F	10	5	1800	22	55	40	0	49N26	1E 5	76	ROUEN
W	174	F	22	2	1910	11	50	40	0	46N35	0E20	86	POITIERS
W	175	F	8	7	1925	15	0	0	0	43N12	2E21	11	BRAM
W	176	F	27	5	1894	15	50	40	0	48N50	2E11	92	COURBEVOIE
W	177	F	13	10	1900	3	50	40	0	44N50	0W34	33	BORDEAUX
W	178	F	4	11	1914	2	0	0	0	43N57	4E50	84	CAVAILLON
W	179	F	2	8	1914	8	15	0	0	50N39	3E 5	59	TOURCOING
W	180	F	11	6	1925	14	0	0	0	43N51	4E21	30	CHAMBORIGAUD
W	181	F	22	6	1920	1	0	0	0	48N 4	0W45	53	MAYENNE
W	182	F	7	6	1890	0	52	56	0	45N16	1E46	19	BRIVE
W	183	F	23	5	1895	8	50	40	0	45N16	1E46	19	BRIVE
W	184	F	8	12	1899	0	50	40	0	46N40	1W25	85	TALMONT
W	185	F	17	9	1821	19	15	32	0	49N34	3E37	02	LAON
W	186	F	6	6	1900	0	50	40	0	43N51	4E21	30	NIMES
W	187	F	14	6	1907	9	20	40	0	43N57	4E50	84	L'ISLE-S/SORGUE
W	188	F	2	1	1884	15	29	20	0	45N39	0E10	16	BARBEZIEUX
W	189	F	27	2	1910	8	50	40	0	47N38	6E52	90	BELFORT
W	190	F	5	7	1926	10	0	0	0	43N57	4E50	84	AVIGNON
W	191	F	25	3	1877	15	36	40	0	48N 7	1W40	35	RENNES
W	192	F	24	3	1914	2	0	0	0	48N 7	5E 8	52	LANTY/ AUBE
W	193	F	6	11	1872	5	1	48	0	46N19	0W27	79	NIORT
W	194	F	19	7	1829	3	0	8	-1	46N12	6E 9	SCHW	GENEVE
W	195	F	17	1	1809	1	55	40	0	49N26	1E 5	76	ROUEN
W	196	F	3	5	1864	3	59	20	0	45N39	0E10	16	RUELLE
W	197	F	25	5	1856	13	35	24	0	47N37	6E 9	70	LURE
W	198	F	15	3	1835	15	57	28	0	44N12	0E38	47	AGEN
W	199	F	28	11	1811	6	40	40	0	45N46	4E50	69	LYON
W	200	F	3	5	1914	13	0	0	0	45N50	1E15	87	LIMOGES
W	201	F	3	12	1840	17	55	0	0	45N50	1E15	87	LIMOGES
W	202	F	6	8	1868	3	45	32	0	49N34	3E37	02	VILLENEUVE/FERE
W	203	F	29	5	1923	10	30	0	0	46N40	5E33	39	LONS-LE-SAUNIER
W	204	F	10	11	1920	17	0	0	0	43N37	3E53	34	FRONTIGNAN
W	205	F	19	5	1912	15	0	0	0	48N 7	5E 8	52	BOURBONNE-LES-B
W	206	F	15	8	1880	0	47	40	0	45N47	3E 5	63	AUZAT/ALLIER
W	207	F	7	10	1885	11	35	0	0	36N30	6E15	ALG	CONSTANTINE
W	208	F	5	7	1889	0	51	28	0	48N50	2E 8	78	MAISONS-LAFFITT
W	209	F	24	12	1879	14	42	40	0	50N50	4E20	B	ST JOSSE TEN NO
W	210	F	28	1	1873	21	45	40	0	47N48	3E35	89	ST SAUVEUR
W	211	F	19	1	1798	11	44	28	0	43N37	3E53	34	MONTPELLIER
W	212	F	12	10	1808	2	37	48	0	46N40	5E33	39	SALINS
W	213	F	24	4	1881	7	54	28	0	48N 7	5E 8	52	BOURBONNE-LES-B
W	214	F	26	1	1842	12	50	40	0	48N50	2E20	75	PARIS
W	215	F	18	7	1845	18	16	24	0	48N 0	4W 6	29	MORLAIX-PLOUJEA
W	216	F	21	4	1919	3	25	0	0	47N13	1W35	44	CHATEAUBRIANT
W	217	F	28	8	1801	12	35	24	0	47N37	6E 9	70	GRAY
W	218	F	25	6	1858	5	57	12	0	47N24	0E42	37	TOURS
W	219	F	10	8	1900	4	50	40	0	48N50	2E20	75	PARIS
W	220	F	22	1	1876	15	42	40	0	50N50	4E20	B	STJOSSE TEN NOO
W	221	F	1	10	1842	7	50	36	0	43N12	2E21	11	FABREZAN
W	222	F	10	6	1854	17	35	16	0	49N 7	6E11	57	METZ
W	223	F	22	5	1917	21	30	0	0	43N18	0W22	64	ORTHEZ
W	224	F	21	9	1898	20	50	40	0	49N54	2E18	80	MERS LES BAINS
W	225!	F	20	8	1913	1	0	0	-1	48N35	7E45	67	STRASBOURG
W	226	F	24	5	1922	15	0	0	0	48N47	2E29	94	IVRY/SEINE
W	227	F	19	1	1901	17	50	40	0	48N10	6E28	88	EPINAL
W	228	F	1	8	1804	4	58	40	0	46N35	0E20	86	POITIERS
W	229	F	13	1	1913	17	0	0	0	44N12	0E38	47	TONNEINS
W	230	F	13	5	1840	1	42	36	0	43N51	4E21	30	NIMES
W	231	F	31	5	1837	16	42	36	0	43N51	4E21	30	NIMES
W	232!	F	16	11	1867	22	50	40	0	48N50	2E20	75	PARIS
W	233	F	16	3	1908	17	50	40	0	49N46	4E44	08	BOULZICOURT
W	234	F	30	9	1876	12	35	12	0	48N42	6E12	54	NANCY
W	235	F	3	12	1905	15	50	40	0	44N27	1E26	46	CATUS
W	236	F	31	12	1883	8	30	16	0	49N 1	1E11	27	BERNAY
W	237	F	22	8	1902	21	20	40	0	48N27	1E30	28	MARSAUCEUX
W	238	F	26	5	1885	6	50	40	0	48N50	2E20	75	PARIS
W	239	F	3	11	1874	18	31	28	0	49N11	0W22	14	HONFLEUR
W	240	F	14	11	1907	13	50	40	0	43N18	0W22	64	BAYONNE
W	241	F	26	9	1862	12	54	16	0	44N27	1E26	46	FIGEAC
W	242	F	6	9	1876	2	10	56	0	47N40	2W44	56	VANNES
W	243	F	14	9	1875	2	40	40	0	43N57	4E50	84	AVIGNON
W	244	F	20	4	1894	5	50	40	0	43N12	2E21	11	VILLAR-EN-VAL
W	245	F	28	12	1931	20	0	0	0	43N18	0W22	64	PAU
W	246	F	13	2	1889	0	57	28	0	44N12	0E38	47	MARMANDE
W	247	F	4	8	1882	5	27	28	0	44N12	0E38	47	VILLENEUVE/LOT
W	248	F	2	9	1846	21	50	40	0	48N50	2E20	75	PARIS
W	249	F	18	3	1861	1	50	40	0	48N50	2E20	75	PARIS
W	250	F	4	7	1900	5	50	40	0	48N50	2E20	75	PARIS
W	251	F	23	2	1802	1	39	8	0	46N12	5E13	01	REPLONGES
W	252	F	22	11	1919	9	30	0	0	49N26	1E 5	76	LE HAVRE
W	253	F	22	3	1879	22	2	32	0	47N38	6E52	90	BELFORT
W	254	F	2	1	1897	4	50	40	0	44N50	0W34	33	BORDEAUX
W	255	F	11	9	1885	8	29	20	0	45N39	0E10	16	ANGOULEME
W	256	F	17	2	1890	15	42	32	0	48N57	4E22	51	SUIPPES
W	257	F	1	9	1900	6	50	40	0	49N46	4E44	08	ATTIGNY
W	258	F	28	11	1893	18	20	40	0	43N42	7E16	06	CANNES
W	259	F	19	6	1912	21	0	0	0	44N27	1E26	46	SAINT-CERE
W	260	F	24	8	1908	16	50	40	0	48N47	2E29	94	ST MAUR-DES-FOS
W	261	F	15	6	1885	6	50	48	0	49N54	2E18	80	AMIENS
W	262	F	13	11	1891	22	20	40	0	46N 9	1W10	17	LA ROCHELLE
W	263	F	20	1	1873	18	5	52	0	47N15	6E 2	25	LIESLE
W	264	F	22	7	1901	9	50	40	0	43N37	3E53	34	ROUJAN
W	265!	F	6	3	1860	1	10	40	0	48N50	2E20	75	PARIS
W	266	F	10	2	1936	11	0	0	0	48N 7	1W40	35	REDON
W	267	F	3	1	1893	5	50	40	0	48N50	2E20	75	PARIS
W	268	F	23	1	1923	4	0	0	0	48N47	2E29	94	VINCENNES
W	269	F	21	5	1886	15	41	4	0	49N46	4E44	08	VOUZIERS
W	270	F	9	6	1832	14	50	40	0	48N50	2E20	75	PARIS
W	271	F	5	2	1895	18	50	40	0	49N34	3E37	02	PINON
W	272	F	3	5	1844	7	50	40	0	48N50	2E20	75	PARIS
W	273	F	24	2	1923	5	20	0	0	48N47	2E29	94	CHOISY-LE-ROI
W	274	F	26	10	1882	11	5	28	0	47N 5	2E23	18	ROMORANTIN
W	275	F	27	10	1882	4	20	40	0	48N50	2E20	75	PARIS
W	276	F	28	7	1887	13	55	40	0	49N26	1E 5	76	BLAINVILLE-CREV
W	277	F	17	3	1915	10	20	0	0	45N39	0E10	16	CHABANAIS
W	278	F	30	6	1884	10	50	40	0	48N50	2E20	75	PARIS
W	279	F	10	6	1861	6	50	40	0	48N50	2E20	75	PARIS
W	280	F	10	11	1861	5	54	40	0	47N35	1E20	41	STGERVAIS LA FO
W	281	F	24	7	1802	5	15	32	0	49N34	3E37	02	VILLERS-COTTERE
W	282	F	6	3	1866	22	42	36	0	43N51	4E21	30	LEDIGNAN
W	283	F	6	11	1916	13	0	0	0	46N12	5E13	01	REPLONGES
W	284	F	29	2	1920	18	0	0	0	46N17	1E52	23	AUZANCES
W	285	F	19	6	1879	9	55	40	0	49N26	1E 5	76	ROUEN
W	286	F	17	11	1929	10	40	0	0	46N18	4E50	71	LE CREUSOT
W	287	F	22	11	1849	1	6	20	0	47N13	1W35	44	NANTES
W	288	F	30	8	1900	0	50	40	0	47N13	1W35	44	NANTES
W	289	F	4	3	1927	18	30	0	0	44N44	4E36	07	PRIVAS
W	290	F	1	1	1930	19	30	0	0	49N26	1E 5	76	ROUEN
W	291	F	15	4	1858	0	4	8	0	48N10	6E28	88	EPINAL
W	292	F	4	4	1904	3	50	40	0	46N34	3E20	03	MONTLUCON
W	293	F	14	12	1895	10	50	40	0	48N55	2E30	93	SAINT-DENIS
W	294	F	17	4	1900	16	50	40	0	44N50	0W34	33	BORDEAUX
W	295	F	3	5	1916	21	0	0	0	43N18	0W22	64	GAN
W	296	F	17	7	1879	19	5	40	0	46N40	1W25	85	FONTENAY-LE-COM
W	297	F	20	5	1822	19	35	16	0	49N 7	6E11	57	PHALSBOURG
W	298	F	23	5	1844	7	45	40	0	47N48	3E35	89	ST FLORENTIN
W	299	F	4	2	1862	0	39	52	0	47N19	5E 2	21	DIJON
W	300	F	26	1	1909	15	50	40	0	48N 4	0W45	53	MAYENNE
W	301	F	24	3	1869	10	35	16	0	49N 7	6E11	57	METZ
W	302	F	9	6	1827	1	44	28	0	43N37	3E53	34	BEDARIEUX
W	303	F	14	2	1889	17	51	28	0	43N55	2E 8	81	PAMPELONNE
W	304	F	17	12	1847	6	5	40	0	46N40	1W25	85	LA ROCHE-S-YON
W	305	F	4	12	1927	16	0	0	0	48N47	2E29	94	VILLENEUVE-ST-G
W	306	F	27	4	1876	16	40	40	0	45N46	4E50	69	LYON
W	307	F	31	8	1882	22	25	40	0	49N26	1E 5	76	ROUEN
W	308	F	26	2	1879	15	59	20	0	45N39	0E10	16	BARBEZIEUX
W	309	F	4	4	1873	12	27	36	0	44N50	0W34	33	SAINTE FOY LA G
W	310	F	15	5	1877	15	41	36	0	44N44	4E36	07	TOURNON/RHONE
W	311	F	16	5	1873	8	50	0	0	48N55	2E30	93	PANTIN
W	312	F	10	4	1913	1	15	0	0	48N50	2E11	92	COURBEVOIE
W	313	F	11	8	1821	15	4	20	0	49N 7	1W 5	50	SAINT-LO
W	314	F	29	9	1816	15	36	40	0	48N 7	1W40	35	RENNES
W	315	F	8	12	1862	5	50	40	0	48N50	2E20	75	PARIS
W	316	F	15	2	1819	19	44	28	0	43N37	3E53	34	MONTPELLIER
W	317	F	26	2	1842	0	39	28	0	48N 7	5E 8	52	MONTIGNY LE ROI
W	318	F	12	12	1821	3	55	40	0	49N26	1E 5	76	ROUEN
W	319	F	25	11	1872	7	1	28	0	49N11	0W22	14	PONT-L'EVEQUE
W	320	F	28	10	1829	10	11	0	0	48N31	2W45	22	ST-BRIEUC
W	321	F	24	10	1890	14	41	36	0	44N44	4E36	07	LARGENTIERE
W	322	F	7	9	1881	3	39	52	0	47N19	5E 2	21	DIJON
W	323	F	29	8	1903	20	50	40	0	49N 7	1W 5	50	CANISY
W	324	F	23	9	1906	5	50	40	0	46N35	0E20	86	JARDRES
W	325	F	5	2	1865	9	42	40	0	50N50	4E20	B	BRUXELLES
W	326	F	16	8	1809	21	39	52	0	47N19	5E 2	21	BEAUNE
W	327	F	1	2	1872	5	42	32	0	48N57	4E22	51	REIMS
W	328	F	1	5	1913	12	0	0	0	49N 7	1W 5	50	SAINT VAAST-LA
W	329	F	5	5	1914	14	0	0	0	47N 5	2E23	18	ST-AMAND
W	330	F	18	10	1838	11	2	8	0	47N28	0W32	49	LA POUEZE
W	331	F	15	5	1873	18	51	40	0	49N26	2E 5	60	NOYON
W	332	F	6	4	1864	19	55	0	0	45N50	1E15	87	LIMOGES
W	333	F	3	11	1931	10	30	0	0	48N 7	1W40	35	REDON
W	334	F	16	4	1844	6	50	40	0	48N50	2E20	75	PARIS
W	335	F	2	10	1809	17	35	16	0	49N 7	6E11	57	LIOCOURT
W	336	F	25	10	1872	19	47	24	0	46N59	3E 9	58	CORBIGNY
W	337	F	11	10	1929	8	0	0	0	48N50	2E11	92	NEUILLY
W	338	F	27	1	1863	8	50	40	0	48N50	2E20	75	PARIS
W	339	F	26	7	1907	12	50	40	0	46N18	4E50	71	MONTCEAU-LES-MI
W	340	F	18	1	1878	16	49	44	0	44N21	2E34	12	RODEZ
W	341	F	24	10	1820	11	4	40	0	46N 9	1W10	17	LA ROCHELLE
W	342	F	10	5	1896	14	50	40	0	43N18	0W22	64	LESCAR
W	343	F	9	11	1832	16	4	20	0	49N 7	1W 5	50	SAUJON
W	344	F	10	7	1919	5	0	0	0	43N37	1E26	31	TOULOUSE
W	345	F	3	6	1899	9	20	40	0	47N35	1E20	41	BLOIS
W	346	F	12	4	1899	19	50	40	0	46N18	4E50	71	CHALON/SAONE
W	347	F	17	7	1913	19	0	0	0	43N18	5E22	13	MARSEILLE
W	348	F	25	11	1889	4	47	40	0	50N39	3E 5	59	LILLE
W	349	F	12	10	1885	1	34	20	0	49N 7	1W 5	50	QUETTREVILLE/SI
W	350	F	9	1	1928	20	0	0	0	49N54	2E18	80	AMIENS
W	351	F	31	3	1873	5	38	32	0	43N18	5E22	13	AIX-EN-PROVENCE
W	352	F	28	6	1920	18	0	0	0	48N27	1E30	28	GUILLONVILLE
W	353	F	28	3	1862	10	51	16	0	48N50	2E11	92	FONTENAY AUX RO
